,MLII,V5,symbol
85369,-0.435,-0.28,
85370,-0.415,-0.265,
85371,-0.425,-0.285,
85372,-0.43,-0.295,
85373,-0.445,-0.31,
85374,-0.45,-0.305,
85375,-0.435,-0.29,
85376,-0.425,-0.305,
85377,-0.425,-0.295,
85378,-0.425,-0.31,
85379,-0.44,-0.325,
85380,-0.44,-0.33,
85381,-0.43,-0.325,
85382,-0.435,-0.325,
85383,-0.435,-0.34,
85384,-0.43,-0.355,
85385,-0.435,-0.365,
85386,-0.435,-0.365,
85387,-0.445,-0.365,
85388,-0.435,-0.365,
85389,-0.45,-0.375,
85390,-0.45,-0.385,
85391,-0.46,-0.41,
85392,-0.47,-0.4,
85393,-0.465,-0.395,
85394,-0.46,-0.385,
85395,-0.455,-0.4,
85396,-0.46,-0.41,
85397,-0.465,-0.425,
85398,-0.475,-0.415,
85399,-0.46,-0.41,
85400,-0.46,-0.38,
85401,-0.46,-0.365,
85402,-0.455,-0.375,
85403,-0.46,-0.365,
85404,-0.455,-0.35,
85405,-0.425,-0.33,
85406,-0.415,-0.32,
85407,-0.41,-0.31,
85408,-0.42,-0.31,
85409,-0.425,-0.305,
85410,-0.41,-0.29,
85411,-0.415,-0.275,
85412,-0.395,-0.255,
85413,-0.385,-0.255,
85414,-0.37,-0.26,
85415,-0.38,-0.255,
85416,-0.38,-0.245,
85417,-0.365,-0.235,
85418,-0.36,-0.23,
85419,-0.355,-0.23,
85420,-0.36,-0.25,
85421,-0.37,-0.26,
85422,-0.375,-0.255,
85423,-0.365,-0.245,
85424,-0.355,-0.235,
85425,-0.34,-0.22,
85426,-0.34,-0.23,
85427,-0.355,-0.24,
85428,-0.345,-0.23,
85429,-0.355,-0.23,
85430,-0.345,-0.24,
85431,-0.345,-0.25,
85432,-0.355,-0.245,
85433,-0.385,-0.26,
85434,-0.37,-0.25,
85435,-0.37,-0.24,
85436,-0.355,-0.225,
85437,-0.355,-0.245,
85438,-0.35,-0.255,
85439,-0.355,-0.26,
85440,-0.365,-0.26,
85441,-0.375,-0.26,
85442,-0.38,-0.245,
85443,-0.375,-0.245,
85444,-0.38,-0.255,
85445,-0.38,-0.265,
85446,-0.385,-0.265,
85447,-0.38,-0.265,
85448,-0.365,-0.255,
85449,-0.38,-0.265,
85450,-0.39,-0.265,
85451,-0.39,-0.285,
85452,-0.385,-0.28,
85453,-0.375,-0.26,
85454,-0.37,-0.27,
85455,-0.375,-0.27,
85456,-0.395,-0.28,
85457,-0.395,-0.285,
85458,-0.405,-0.285,
85459,-0.385,-0.27,
85460,-0.375,-0.275,
85461,-0.38,-0.28,
85462,-0.38,-0.28,
85463,-0.395,-0.29,
85464,-0.39,-0.27,
85465,-0.39,-0.275,
85466,-0.385,-0.28,
85467,-0.38,-0.27,
85468,-0.38,-0.285,
85469,-0.39,-0.29,
85470,-0.41,-0.285,
85471,-0.415,-0.285,
85472,-0.41,-0.3,
85473,-0.415,-0.29,
85474,-0.405,-0.295,
85475,-0.405,-0.3,
85476,-0.405,-0.295,
85477,-0.4,-0.29,
85478,-0.385,-0.29,
85479,-0.4,-0.3,
85480,-0.415,-0.295,
85481,-0.42,-0.3,
85482,-0.42,-0.29,
85483,-0.4,-0.275,
85484,-0.385,-0.28,
85485,-0.385,-0.29,
85486,-0.395,-0.29,
85487,-0.405,-0.285,
85488,-0.405,-0.285,
85489,-0.4,-0.285,
85490,-0.385,-0.27,
85491,-0.395,-0.285,
85492,-0.41,-0.295,
85493,-0.43,-0.3,
85494,-0.43,-0.31,
85495,-0.425,-0.29,
85496,-0.415,-0.285,
85497,-0.415,-0.28,
85498,-0.41,-0.29,
85499,-0.415,-0.305,
85500,-0.425,-0.295,
85501,-0.41,-0.29,
85502,-0.405,-0.285,
85503,-0.4,-0.285,
85504,-0.405,-0.285,
85505,-0.405,-0.295,
85506,-0.41,-0.295,
85507,-0.4,-0.295,
85508,-0.37,-0.28,
85509,-0.36,-0.275,
85510,-0.355,-0.3,
85511,-0.355,-0.3,
85512,-0.36,-0.295,
85513,-0.35,-0.285,
85514,-0.335,-0.28,
85515,-0.34,-0.285,
85516,-0.34,-0.28,
85517,-0.35,-0.285,
85518,-0.35,-0.28,
85519,-0.33,-0.27,
85520,-0.315,-0.255,
85521,-0.305,-0.26,
85522,-0.31,-0.275,
85523,-0.315,-0.285,
85524,-0.315,-0.265,
85525,-0.315,-0.24,
85526,-0.31,-0.24,
85527,-0.32,-0.245,
85528,-0.32,-0.25,
85529,-0.325,-0.26,
85530,-0.35,-0.25,
85531,-0.345,-0.25,
85532,-0.32,-0.26,
85533,-0.315,-0.265,
85534,-0.295,-0.28,
85535,-0.31,-0.295,
85536,-0.34,-0.29,
85537,-0.355,-0.27,
85538,-0.36,-0.29,
85539,-0.38,-0.29,
85540,-0.405,-0.3,
85541,-0.425,-0.315,
85542,-0.44,-0.305,
85543,-0.43,-0.3,
85544,-0.43,-0.28,
85545,-0.425,-0.295,
85546,-0.435,-0.315,
85547,-0.44,-0.33,
85548,-0.44,-0.325,
85549,-0.44,-0.315,
85550,-0.45,-0.315,
85551,-0.445,-0.31,
85552,-0.45,-0.305,
85553,-0.455,-0.325,
85554,-0.45,-0.315,
85555,-0.425,-0.315,
85556,-0.43,-0.315,
85557,-0.435,-0.31,
85558,-0.44,-0.32,
85559,-0.44,-0.32,
85560,-0.44,-0.31,
85561,-0.44,-0.315,
85562,-0.43,-0.31,
85563,-0.435,-0.33,
85564,-0.445,-0.36,
85565,-0.465,-0.395,
85566,-0.52,-0.4,
85567,-0.535,-0.41,
85568,-0.545,-0.435,
85569,-0.56,-0.43,
85570,-0.61,-0.365,
85571,-0.655,-0.26,
85572,-0.62,-0.13,
85573,-0.51,-0.045,
85574,-0.375,0.02,
85575,-0.22,0.1,
85576,0.0,0.215,
85577,0.26,0.34,
85578,0.53,0.405,
85579,0.735,0.32,
85580,0.815,0.045,N
85581,0.71,-0.285,
85582,0.41,-0.48,
85583,0.015,-0.49,
85584,-0.32,-0.425,
85585,-0.51,-0.38,
85586,-0.575,-0.365,
85587,-0.585,-0.375,
85588,-0.585,-0.375,
85589,-0.555,-0.375,
85590,-0.535,-0.355,
85591,-0.49,-0.34,
85592,-0.47,-0.34,
85593,-0.485,-0.345,
85594,-0.49,-0.355,
85595,-0.5,-0.365,
85596,-0.49,-0.36,
85597,-0.485,-0.35,
85598,-0.485,-0.35,
85599,-0.485,-0.345,
85600,-0.49,-0.35,
85601,-0.495,-0.36,
85602,-0.505,-0.345,
85603,-0.495,-0.33,
85604,-0.485,-0.35,
85605,-0.49,-0.345,
85606,-0.5,-0.345,
85607,-0.5,-0.35,
85608,-0.5,-0.33,
85609,-0.495,-0.33,
85610,-0.485,-0.315,
85611,-0.485,-0.32,
85612,-0.485,-0.35,
85613,-0.495,-0.35,
85614,-0.49,-0.34,
85615,-0.48,-0.35,
85616,-0.48,-0.325,
85617,-0.475,-0.335,
85618,-0.485,-0.335,
85619,-0.49,-0.34,
85620,-0.49,-0.335,
85621,-0.48,-0.325,
85622,-0.46,-0.32,
85623,-0.47,-0.32,
85624,-0.49,-0.325,
85625,-0.48,-0.34,
85626,-0.485,-0.335,
85627,-0.485,-0.32,
85628,-0.465,-0.315,
85629,-0.475,-0.33,
85630,-0.485,-0.33,
85631,-0.49,-0.35,
85632,-0.49,-0.325,
85633,-0.48,-0.32,
85634,-0.475,-0.32,
85635,-0.475,-0.33,
85636,-0.475,-0.325,
85637,-0.485,-0.35,
85638,-0.485,-0.34,
85639,-0.475,-0.32,
85640,-0.46,-0.32,
85641,-0.465,-0.315,
85642,-0.47,-0.33,
85643,-0.48,-0.35,
85644,-0.475,-0.34,
85645,-0.47,-0.33,
85646,-0.455,-0.325,
85647,-0.455,-0.33,
85648,-0.455,-0.33,
85649,-0.46,-0.335,
85650,-0.46,-0.335,
85651,-0.465,-0.33,
85652,-0.445,-0.33,
85653,-0.45,-0.335,
85654,-0.455,-0.36,
85655,-0.46,-0.38,
85656,-0.48,-0.37,
85657,-0.46,-0.36,
85658,-0.465,-0.35,
85659,-0.455,-0.365,
85660,-0.47,-0.38,
85661,-0.48,-0.395,
85662,-0.49,-0.4,
85663,-0.49,-0.405,
85664,-0.49,-0.395,
85665,-0.49,-0.395,
85666,-0.48,-0.405,
85667,-0.49,-0.435,
85668,-0.49,-0.43,
85669,-0.49,-0.425,
85670,-0.48,-0.435,
85671,-0.485,-0.445,
85672,-0.485,-0.455,
85673,-0.5,-0.46,
85674,-0.51,-0.445,
85675,-0.51,-0.45,
85676,-0.49,-0.44,
85677,-0.49,-0.455,
85678,-0.485,-0.44,
85679,-0.51,-0.46,
85680,-0.51,-0.435,
85681,-0.505,-0.41,
85682,-0.495,-0.4,
85683,-0.495,-0.39,
85684,-0.48,-0.39,
85685,-0.485,-0.38,
85686,-0.48,-0.37,
85687,-0.455,-0.35,
85688,-0.435,-0.335,
85689,-0.42,-0.305,
85690,-0.41,-0.31,
85691,-0.41,-0.315,
85692,-0.4,-0.29,
85693,-0.375,-0.285,
85694,-0.365,-0.265,
85695,-0.365,-0.265,
85696,-0.355,-0.27,
85697,-0.36,-0.27,
85698,-0.355,-0.265,
85699,-0.34,-0.25,
85700,-0.34,-0.245,
85701,-0.33,-0.24,
85702,-0.335,-0.24,
85703,-0.335,-0.27,
85704,-0.345,-0.255,
85705,-0.335,-0.255,
85706,-0.33,-0.24,
85707,-0.33,-0.225,
85708,-0.33,-0.25,
85709,-0.34,-0.25,
85710,-0.345,-0.245,
85711,-0.345,-0.235,
85712,-0.345,-0.235,
85713,-0.34,-0.25,
85714,-0.345,-0.245,
85715,-0.34,-0.245,
85716,-0.37,-0.255,
85717,-0.35,-0.24,
85718,-0.33,-0.245,
85719,-0.34,-0.245,
85720,-0.345,-0.255,
85721,-0.355,-0.26,
85722,-0.35,-0.255,
85723,-0.34,-0.255,
85724,-0.335,-0.235,
85725,-0.34,-0.25,
85726,-0.34,-0.27,
85727,-0.35,-0.265,
85728,-0.36,-0.26,
85729,-0.35,-0.25,
85730,-0.335,-0.26,
85731,-0.335,-0.26,
85732,-0.345,-0.265,
85733,-0.355,-0.275,
85734,-0.365,-0.28,
85735,-0.355,-0.265,
85736,-0.35,-0.26,
85737,-0.35,-0.26,
85738,-0.36,-0.26,
85739,-0.365,-0.285,
85740,-0.365,-0.27,
85741,-0.355,-0.27,
85742,-0.345,-0.26,
85743,-0.35,-0.275,
85744,-0.355,-0.27,
85745,-0.365,-0.295,
85746,-0.37,-0.28,
85747,-0.355,-0.28,
85748,-0.355,-0.275,
85749,-0.355,-0.27,
85750,-0.36,-0.28,
85751,-0.355,-0.295,
85752,-0.36,-0.285,
85753,-0.36,-0.28,
85754,-0.35,-0.265,
85755,-0.345,-0.265,
85756,-0.36,-0.29,
85757,-0.375,-0.29,
85758,-0.365,-0.29,
85759,-0.36,-0.28,
85760,-0.355,-0.27,
85761,-0.36,-0.26,
85762,-0.36,-0.275,
85763,-0.375,-0.295,
85764,-0.385,-0.285,
85765,-0.37,-0.29,
85766,-0.365,-0.265,
85767,-0.36,-0.27,
85768,-0.365,-0.27,
85769,-0.36,-0.275,
85770,-0.375,-0.265,
85771,-0.355,-0.265,
85772,-0.345,-0.265,
85773,-0.34,-0.275,
85774,-0.355,-0.27,
85775,-0.36,-0.28,
85776,-0.37,-0.265,
85777,-0.36,-0.265,
85778,-0.35,-0.255,
85779,-0.355,-0.275,
85780,-0.345,-0.28,
85781,-0.355,-0.275,
85782,-0.36,-0.265,
85783,-0.345,-0.255,
85784,-0.335,-0.245,
85785,-0.34,-0.255,
85786,-0.34,-0.26,
85787,-0.35,-0.27,
85788,-0.36,-0.26,
85789,-0.35,-0.25,
85790,-0.345,-0.26,
85791,-0.355,-0.255,
85792,-0.34,-0.265,
85793,-0.335,-0.27,
85794,-0.33,-0.27,
85795,-0.305,-0.26,
85796,-0.285,-0.255,
85797,-0.28,-0.25,
85798,-0.285,-0.275,
85799,-0.29,-0.28,
85800,-0.29,-0.265,
85801,-0.27,-0.25,
85802,-0.27,-0.24,
85803,-0.265,-0.235,
85804,-0.265,-0.24,
85805,-0.265,-0.245,
85806,-0.265,-0.24,
85807,-0.26,-0.235,
85808,-0.24,-0.225,
85809,-0.23,-0.225,
85810,-0.225,-0.23,
85811,-0.235,-0.22,
85812,-0.255,-0.23,
85813,-0.235,-0.22,
85814,-0.24,-0.195,
85815,-0.24,-0.195,
85816,-0.25,-0.205,
85817,-0.26,-0.225,
85818,-0.26,-0.21,
85819,-0.27,-0.21,
85820,-0.265,-0.19,
85821,-0.265,-0.2,
85822,-0.265,-0.205,
85823,-0.25,-0.225,
85824,-0.245,-0.225,
85825,-0.25,-0.235,
85826,-0.265,-0.21,
85827,-0.29,-0.225,
85828,-0.305,-0.235,
85829,-0.31,-0.245,
85830,-0.34,-0.245,
85831,-0.35,-0.245,
85832,-0.335,-0.245,
85833,-0.345,-0.245,
85834,-0.345,-0.255,
85835,-0.36,-0.25,
85836,-0.37,-0.26,
85837,-0.365,-0.255,
85838,-0.35,-0.245,
85839,-0.36,-0.25,
85840,-0.36,-0.265,
85841,-0.375,-0.265,
85842,-0.38,-0.26,
85843,-0.38,-0.25,
85844,-0.37,-0.245,
85845,-0.375,-0.265,
85846,-0.365,-0.275,
85847,-0.395,-0.285,
85848,-0.39,-0.27,
85849,-0.385,-0.265,
85850,-0.38,-0.255,
85851,-0.37,-0.255,
85852,-0.385,-0.27,
85853,-0.38,-0.3,
85854,-0.395,-0.325,
85855,-0.405,-0.35,
85856,-0.445,-0.36,
85857,-0.465,-0.385,
85858,-0.495,-0.4,
85859,-0.53,-0.39,
85860,-0.58,-0.29,
85861,-0.585,-0.165,
85862,-0.54,-0.035,
85863,-0.445,0.07,
85864,-0.305,0.175,
85865,-0.17,0.26,
85866,0.01,0.405,
85867,0.265,0.51,
85868,0.53,0.605,
85869,0.745,0.585,
85870,0.88,0.385,N
85871,0.87,0.055,
85872,0.675,-0.24,
85873,0.335,-0.33,
85874,-0.04,-0.32,
85875,-0.355,-0.295,
85876,-0.505,-0.315,
85877,-0.53,-0.315,
85878,-0.51,-0.31,
85879,-0.455,-0.285,
85880,-0.41,-0.27,
85881,-0.385,-0.285,
85882,-0.385,-0.29,
85883,-0.395,-0.315,
85884,-0.415,-0.3,
85885,-0.405,-0.3,
85886,-0.415,-0.285,
85887,-0.41,-0.29,
85888,-0.4,-0.305,
85889,-0.415,-0.31,
85890,-0.41,-0.305,
85891,-0.4,-0.295,
85892,-0.4,-0.3,
85893,-0.405,-0.305,
85894,-0.395,-0.31,
85895,-0.41,-0.32,
85896,-0.41,-0.315,
85897,-0.395,-0.3,
85898,-0.39,-0.295,
85899,-0.39,-0.29,
85900,-0.395,-0.295,
85901,-0.41,-0.305,
85902,-0.41,-0.315,
85903,-0.405,-0.295,
85904,-0.4,-0.295,
85905,-0.39,-0.29,
85906,-0.395,-0.3,
85907,-0.405,-0.295,
85908,-0.41,-0.305,
85909,-0.395,-0.295,
85910,-0.38,-0.285,
85911,-0.39,-0.285,
85912,-0.395,-0.295,
85913,-0.395,-0.315,
85914,-0.41,-0.3,
85915,-0.395,-0.29,
85916,-0.385,-0.28,
85917,-0.385,-0.285,
85918,-0.385,-0.29,
85919,-0.395,-0.3,
85920,-0.395,-0.3,
85921,-0.39,-0.285,
85922,-0.37,-0.285,
85923,-0.375,-0.285,
85924,-0.385,-0.3,
85925,-0.38,-0.305,
85926,-0.39,-0.3,
85927,-0.38,-0.305,
85928,-0.38,-0.285,
85929,-0.38,-0.29,
85930,-0.385,-0.3,
85931,-0.385,-0.31,
85932,-0.395,-0.31,
85933,-0.39,-0.3,
85934,-0.38,-0.29,
85935,-0.37,-0.3,
85936,-0.375,-0.315,
85937,-0.39,-0.335,
85938,-0.39,-0.335,
85939,-0.38,-0.31,
85940,-0.38,-0.32,
85941,-0.37,-0.315,
85942,-0.38,-0.33,
85943,-0.385,-0.335,
85944,-0.385,-0.33,
85945,-0.385,-0.325,
85946,-0.375,-0.31,
85947,-0.375,-0.325,
85948,-0.375,-0.345,
85949,-0.385,-0.35,
85950,-0.39,-0.355,
85951,-0.39,-0.34,
85952,-0.37,-0.35,
85953,-0.365,-0.36,
85954,-0.38,-0.365,
85955,-0.385,-0.38,
85956,-0.39,-0.38,
85957,-0.375,-0.385,
85958,-0.38,-0.37,
85959,-0.375,-0.395,
85960,-0.375,-0.405,
85961,-0.395,-0.42,
85962,-0.395,-0.415,
85963,-0.395,-0.41,
85964,-0.375,-0.42,
85965,-0.38,-0.42,
85966,-0.39,-0.425,
85967,-0.395,-0.45,
85968,-0.405,-0.435,
85969,-0.39,-0.44,
85970,-0.39,-0.415,
85971,-0.385,-0.425,
85972,-0.39,-0.43,
85973,-0.41,-0.435,
85974,-0.405,-0.425,
85975,-0.39,-0.415,
85976,-0.39,-0.39,
85977,-0.385,-0.395,
85978,-0.385,-0.395,
85979,-0.395,-0.385,
85980,-0.395,-0.36,
85981,-0.37,-0.34,
85982,-0.36,-0.335,
85983,-0.35,-0.315,
85984,-0.33,-0.315,
85985,-0.345,-0.31,
85986,-0.33,-0.3,
85987,-0.32,-0.275,
85988,-0.31,-0.265,
85989,-0.295,-0.255,
85990,-0.3,-0.275,
85991,-0.3,-0.275,
85992,-0.31,-0.265,
85993,-0.295,-0.245,
85994,-0.28,-0.235,
85995,-0.275,-0.23,
85996,-0.285,-0.235,
85997,-0.285,-0.245,
85998,-0.295,-0.245,
85999,-0.29,-0.235,
86000,-0.275,-0.225,
86001,-0.27,-0.225,
86002,-0.28,-0.23,
86003,-0.29,-0.235,
86004,-0.3,-0.235,
86005,-0.29,-0.23,
86006,-0.285,-0.23,
86007,-0.27,-0.23,
86008,-0.275,-0.245,
86009,-0.285,-0.245,
86010,-0.295,-0.24,
86011,-0.285,-0.235,
86012,-0.265,-0.23,
86013,-0.27,-0.225,
86014,-0.28,-0.24,
86015,-0.28,-0.26,
86016,-0.3,-0.245,
86017,-0.29,-0.255,
86018,-0.285,-0.24,
86019,-0.29,-0.245,
86020,-0.285,-0.26,
86021,-0.295,-0.265,
86022,-0.295,-0.25,
86023,-0.295,-0.25,
86024,-0.285,-0.245,
86025,-0.285,-0.255,
86026,-0.3,-0.255,
86027,-0.31,-0.27,
86028,-0.32,-0.275,
86029,-0.3,-0.26,
86030,-0.3,-0.25,
86031,-0.295,-0.26,
86032,-0.31,-0.27,
86033,-0.315,-0.275,
86034,-0.325,-0.265,
86035,-0.315,-0.265,
86036,-0.31,-0.26,
86037,-0.305,-0.27,
86038,-0.305,-0.29,
86039,-0.31,-0.28,
86040,-0.315,-0.285,
86041,-0.315,-0.275,
86042,-0.29,-0.275,
86043,-0.305,-0.275,
86044,-0.3,-0.29,
86045,-0.315,-0.295,
86046,-0.315,-0.275,
86047,-0.31,-0.28,
86048,-0.31,-0.26,
86049,-0.31,-0.27,
86050,-0.325,-0.285,
86051,-0.33,-0.28,
86052,-0.335,-0.285,
86053,-0.335,-0.27,
86054,-0.32,-0.27,
86055,-0.32,-0.265,
86056,-0.325,-0.285,
86057,-0.335,-0.295,
86058,-0.335,-0.275,
86059,-0.33,-0.275,
86060,-0.32,-0.275,
86061,-0.32,-0.27,
86062,-0.325,-0.27,
86063,-0.33,-0.285,
86064,-0.34,-0.28,
86065,-0.32,-0.275,
86066,-0.315,-0.265,
86067,-0.315,-0.27,
86068,-0.32,-0.28,
86069,-0.33,-0.285,
86070,-0.335,-0.275,
86071,-0.32,-0.26,
86072,-0.315,-0.265,
86073,-0.31,-0.265,
86074,-0.315,-0.275,
86075,-0.325,-0.29,
86076,-0.33,-0.27,
86077,-0.315,-0.26,
86078,-0.31,-0.245,
86079,-0.31,-0.255,
86080,-0.31,-0.26,
86081,-0.33,-0.275,
86082,-0.33,-0.27,
86083,-0.335,-0.265,
86084,-0.315,-0.265,
86085,-0.305,-0.255,
86086,-0.32,-0.265,
86087,-0.315,-0.27,
86088,-0.32,-0.265,
86089,-0.305,-0.265,
86090,-0.285,-0.25,
86091,-0.275,-0.26,
86092,-0.27,-0.27,
86093,-0.255,-0.28,
86094,-0.265,-0.27,
86095,-0.245,-0.25,
86096,-0.235,-0.23,
86097,-0.23,-0.235,
86098,-0.23,-0.24,
86099,-0.235,-0.255,
86100,-0.245,-0.245,
86101,-0.215,-0.23,
86102,-0.21,-0.215,
86103,-0.205,-0.22,
86104,-0.2,-0.225,
86105,-0.205,-0.225,
86106,-0.21,-0.225,
86107,-0.21,-0.21,
86108,-0.215,-0.2,
86109,-0.21,-0.2,
86110,-0.225,-0.19,
86111,-0.23,-0.2,
86112,-0.235,-0.2,
86113,-0.225,-0.18,
86114,-0.215,-0.195,
86115,-0.23,-0.185,
86116,-0.245,-0.21,
86117,-0.245,-0.215,
86118,-0.225,-0.215,
86119,-0.19,-0.215,
86120,-0.185,-0.21,
86121,-0.225,-0.215,
86122,-0.23,-0.23,
86123,-0.255,-0.235,
86124,-0.275,-0.235,
86125,-0.285,-0.23,
86126,-0.3,-0.23,
86127,-0.29,-0.23,
86128,-0.295,-0.235,
86129,-0.305,-0.25,
86130,-0.325,-0.25,
86131,-0.335,-0.24,
86132,-0.32,-0.23,
86133,-0.32,-0.23,
86134,-0.325,-0.25,
86135,-0.325,-0.26,
86136,-0.335,-0.255,
86137,-0.33,-0.24,
86138,-0.33,-0.235,
86139,-0.315,-0.225,
86140,-0.33,-0.24,
86141,-0.34,-0.255,
86142,-0.34,-0.25,
86143,-0.34,-0.24,
86144,-0.32,-0.235,
86145,-0.315,-0.245,
86146,-0.325,-0.245,
86147,-0.33,-0.255,
86148,-0.335,-0.255,
86149,-0.33,-0.24,
86150,-0.325,-0.235,
86151,-0.33,-0.245,
86152,-0.325,-0.255,
86153,-0.335,-0.285,
86154,-0.345,-0.295,
86155,-0.345,-0.3,
86156,-0.365,-0.315,
86157,-0.4,-0.345,
86158,-0.44,-0.385,
86159,-0.45,-0.405,
86160,-0.485,-0.38,
86161,-0.525,-0.3,
86162,-0.54,-0.185,
86163,-0.515,-0.07,
86164,-0.435,0.02,
86165,-0.325,0.1,
86166,-0.21,0.205,
86167,-0.04,0.32,
86168,0.19,0.435,
86169,0.455,0.52,
86170,0.7,0.52,
86171,0.835,0.375,N
86172,0.85,0.08,
86173,0.725,-0.19,
86174,0.45,-0.33,
86175,0.09,-0.33,
86176,-0.24,-0.305,
86177,-0.42,-0.3,
86178,-0.465,-0.295,
86179,-0.445,-0.28,
86180,-0.395,-0.26,
86181,-0.365,-0.26,
86182,-0.345,-0.265,
86183,-0.365,-0.285,
86184,-0.365,-0.29,
86185,-0.345,-0.275,
86186,-0.345,-0.275,
86187,-0.33,-0.265,
86188,-0.33,-0.28,
86189,-0.36,-0.285,
86190,-0.365,-0.28,
86191,-0.36,-0.26,
86192,-0.365,-0.265,
86193,-0.345,-0.28,
86194,-0.35,-0.285,
86195,-0.36,-0.29,
86196,-0.36,-0.28,
86197,-0.36,-0.255,
86198,-0.35,-0.255,
86199,-0.35,-0.265,
86200,-0.355,-0.275,
86201,-0.36,-0.28,
86202,-0.365,-0.285,
86203,-0.355,-0.27,
86204,-0.355,-0.27,
86205,-0.355,-0.27,
86206,-0.345,-0.27,
86207,-0.355,-0.28,
86208,-0.375,-0.275,
86209,-0.345,-0.26,
86210,-0.345,-0.26,
86211,-0.335,-0.265,
86212,-0.35,-0.265,
86213,-0.355,-0.285,
86214,-0.35,-0.275,
86215,-0.35,-0.27,
86216,-0.35,-0.26,
86217,-0.34,-0.26,
86218,-0.34,-0.25,
86219,-0.34,-0.27,
86220,-0.345,-0.265,
86221,-0.34,-0.26,
86222,-0.335,-0.255,
86223,-0.33,-0.26,
86224,-0.33,-0.26,
86225,-0.355,-0.27,
86226,-0.36,-0.255,
86227,-0.345,-0.255,
86228,-0.335,-0.255,
86229,-0.335,-0.25,
86230,-0.34,-0.27,
86231,-0.345,-0.27,
86232,-0.35,-0.275,
86233,-0.34,-0.26,
86234,-0.33,-0.255,
86235,-0.335,-0.265,
86236,-0.34,-0.265,
86237,-0.355,-0.295,
86238,-0.35,-0.29,
86239,-0.345,-0.285,
86240,-0.32,-0.27,
86241,-0.33,-0.28,
86242,-0.335,-0.28,
86243,-0.335,-0.29,
86244,-0.34,-0.305,
86245,-0.34,-0.3,
86246,-0.33,-0.29,
86247,-0.325,-0.29,
86248,-0.34,-0.3,
86249,-0.345,-0.305,
86250,-0.355,-0.315,
86251,-0.35,-0.31,
86252,-0.33,-0.305,
86253,-0.33,-0.32,
86254,-0.34,-0.33,
86255,-0.34,-0.345,
86256,-0.345,-0.345,
86257,-0.34,-0.35,
86258,-0.33,-0.335,
86259,-0.33,-0.345,
86260,-0.34,-0.36,
86261,-0.34,-0.375,
86262,-0.355,-0.365,
86263,-0.335,-0.375,
86264,-0.34,-0.37,
86265,-0.33,-0.38,
86266,-0.345,-0.38,
86267,-0.35,-0.4,
86268,-0.35,-0.4,
86269,-0.345,-0.385,
86270,-0.335,-0.37,
86271,-0.335,-0.375,
86272,-0.355,-0.385,
86273,-0.36,-0.395,
86274,-0.36,-0.395,
86275,-0.36,-0.385,
86276,-0.35,-0.37,
86277,-0.345,-0.365,
86278,-0.355,-0.37,
86279,-0.355,-0.35,
86280,-0.365,-0.345,
86281,-0.355,-0.325,
86282,-0.335,-0.3,
86283,-0.33,-0.3,
86284,-0.335,-0.285,
86285,-0.32,-0.295,
86286,-0.32,-0.275,
86287,-0.305,-0.25,
86288,-0.285,-0.24,
86289,-0.275,-0.24,
86290,-0.275,-0.24,
86291,-0.27,-0.245,
86292,-0.28,-0.23,
86293,-0.265,-0.225,
86294,-0.245,-0.205,
86295,-0.25,-0.205,
86296,-0.245,-0.22,
86297,-0.26,-0.22,
86298,-0.265,-0.21,
86299,-0.255,-0.21,
86300,-0.255,-0.2,
86301,-0.255,-0.2,
86302,-0.245,-0.21,
86303,-0.255,-0.215,
86304,-0.255,-0.2,
86305,-0.235,-0.195,
86306,-0.235,-0.195,
86307,-0.24,-0.2,
86308,-0.25,-0.215,
86309,-0.265,-0.21,
86310,-0.265,-0.21,
86311,-0.26,-0.2,
86312,-0.255,-0.2,
86313,-0.26,-0.205,
86314,-0.26,-0.205,
86315,-0.27,-0.215,
86316,-0.285,-0.225,
86317,-0.275,-0.215,
86318,-0.26,-0.2,
86319,-0.26,-0.22,
86320,-0.27,-0.22,
86321,-0.27,-0.235,
86322,-0.29,-0.22,
86323,-0.28,-0.205,
86324,-0.28,-0.205,
86325,-0.26,-0.215,
86326,-0.26,-0.22,
86327,-0.27,-0.24,
86328,-0.27,-0.245,
86329,-0.27,-0.225,
86330,-0.265,-0.225,
86331,-0.275,-0.215,
86332,-0.26,-0.23,
86333,-0.285,-0.235,
86334,-0.285,-0.22,
86335,-0.28,-0.215,
86336,-0.285,-0.23,
86337,-0.28,-0.225,
86338,-0.295,-0.245,
86339,-0.3,-0.245,
86340,-0.315,-0.235,
86341,-0.305,-0.23,
86342,-0.305,-0.22,
86343,-0.3,-0.24,
86344,-0.295,-0.235,
86345,-0.305,-0.255,
86346,-0.305,-0.255,
86347,-0.305,-0.245,
86348,-0.285,-0.245,
86349,-0.29,-0.235,
86350,-0.295,-0.24,
86351,-0.305,-0.255,
86352,-0.315,-0.255,
86353,-0.315,-0.245,
86354,-0.305,-0.235,
86355,-0.31,-0.245,
86356,-0.31,-0.245,
86357,-0.315,-0.255,
86358,-0.32,-0.25,
86359,-0.315,-0.24,
86360,-0.305,-0.25,
86361,-0.3,-0.25,
86362,-0.3,-0.265,
86363,-0.305,-0.26,
86364,-0.32,-0.255,
86365,-0.31,-0.235,
86366,-0.315,-0.225,
86367,-0.315,-0.23,
86368,-0.31,-0.255,
86369,-0.325,-0.26,
86370,-0.34,-0.26,
